id,line_item_quantity,unit_price,pack_price,line_item_value,line_item_insurance,sub_classification,dosage,weight
12265,11661,0.19,11.4,132935.4,260.55,Adult,150/300/200mg,1311
12266,370,0.19,11.4,4218.0,8.27,Adult,150/300/200mg,42
12267,5000,0.15,8.76,43800.0,85.85,Adult,150/300mg,403
12269,11550,0.05,3.2,36960.0,59.14,Adult,200mg,See DN-933 (ID#:10755)
12270,126,0.14,41.1,5178.6,10.15,Pediatric,80/20mg/ml,See DN-1163 (ID#:11030)
12271,25000,0.37,11.0,275000.0,539.0,Adult,600mg,2267
12272,630,0.03,1.55,976.5,1.91,Adult,30mg,42
12273,20240,0.88,26.25,531300.0,1041.35,Adult,300/200mg,See DN-1180 (ID#:11033)
12276,4000,0.07,4.0,16000.0,31.36,Adult,150/30mg,305
12277,17618,0.12,7.2,126849.6,248.63,Adult,150/200/30mg,See DN-1215 (ID#:10764)
12279,7323,0.32,9.72,71179.56,139.51,Adult,600mg,631
12280,10065,0.32,9.72,97831.8,191.75,Adult,600mg,See DN-1221 (ID#:11636)
12281,60,0.02,1.49,89.4,0.18,Adult,30mg,4
12282,11546,0.37,11.0,127006.0,248.93,Adult,600mg,See DN-1228 (ID#:11638)
12283,10000,0.13,7.71,77100.0,151.12,Adult,300mg,See DN-1234 (ID#:11970)
12284,15000,0.19,11.56,173400.0,339.86,Adult,150/300/200mg,See DN-1234 (ID#:11970)
12286,1140,0.05,2.9,3306.0,6.48,Adult,150mg,See DN-1244 (ID#:11048)
12289,1747,0.15,8.76,15303.72,30.0,Adult,150/300mg,148
12290,3235,0.12,7.12,23033.2,45.15,Adult,150/200/30mg,See DN-1263 (ID#:11053)
12294,1428,0.07,2.24,3198.72,6.27,Pediatric,50mg,83
12296,10372,0.19,11.56,119900.32,235.0,Adult,150/300/200mg,1312
12300,23100,0.06,3.8,87780.0,172.05,Adult,150/30mg,See DN-1332 (ID#:11663)
12301,5800,0.19,11.4,66120.0,129.6,Adult,150/300/200mg,654
12302,22730,0.88,26.25,596662.5,1169.46,Adult,300/200mg,1977
12303,3280,0.32,9.72,31881.6,62.49,Adult,600mg,229
12304,5794,0.39,11.75,68079.5,133.44,Adult,200/300mg,See DN-1367 (ID#:11346)
12305,525,0.14,12.73,6683.25,13.1,Pediatric,200mg,See DN-1374 (ID#:11999)
12307,76000,0.12,7.12,541120.0,1060.6,Adult,150/200/30mg,5597
12309,8766,0.04,2.44,21389.04,41.92,Adult,150mg,447
12310,1650,0.05,2.9,4785.0,9.38,Adult,200mg,See DN-1397 (ID#:11678)
12311,24000,0.15,8.76,210240.0,412.07,Adult,150/300mg,5748
12312,34000,0.19,11.35,385900.0,756.36,Adult,150/300/200mg,See DN-1399 (ID#:12311)
12313,28170,0.19,11.35,319729.5,626.67,Adult,150/300/200mg,See DN-1401 (ID#:10793)
12316,4000,0.07,4.0,16000.0,31.36,Adult,150/30mg,See DN-1411 (ID#:11352)
12384,11807,0.06,3.57,42150.99,67.44,Adult,200mg,1050
12317,15718,0.05,3.0,47154.0,92.42,Adult,200mg,See DN-1407 (ID#:11681)
12318,666,0.39,11.75,7825.5,15.34,Adult,200/300mg,54
12319,9243,0.42,25.45,235234.35,461.06,Adult,300mg,936
12320,61520,0.12,7.12,438022.4,858.52,Adult,150/200/30mg,23888
12321,40230,0.19,11.4,458622.0,898.9,Adult,150/300/200mg,4531
12322,1756,0.19,11.4,20018.4,39.24,Adult,150/300/200mg,198
12323,1547,0.01,1.92,2970.24,5.82,Pediatric,10mg/ml,581
12324,2592,0.04,2.44,6324.48,12.4,Adult,150mg,See DN-1457 (ID#:11687)
12325,4234,0.04,2.44,10330.96,20.25,Adult,150mg,212
12326,50,0.0,0.01,0.5,0.0,Pediatric,10mg/ml,See DN-1486 (ID#:11072)
12327,200,0.0,0.01,2.0,0.0,Adult,200mg,See DN-1488 (ID#:11074)
12328,13941,0.19,5.78,80578.98,173.73,Adult,600mg,986
12329,60,0.07,4.0,240.0,0.52,Adult,150/30mg,4
12330,4460,0.05,2.9,12934.0,27.89,Adult,200mg,250
12337,650,0.02,3.95,2567.5,240.11762578459698,Pediatric,10mg/ml,193
12341,23035,0.56,16.75,385836.25,240.11762578459698,Adult,600mg,See DN-44 (ID#:10549)
12342,540,0.01,2.44,1317.6,240.11762578459698,Pediatric,10mg/ml,See DN-44 (ID#:10549)
12350,900,0.34,41.1,36990.0,240.11762578459698,Adult,200/50mg,Weight Captured Separately
12351,8100,0.02,3.95,31995.0,240.11762578459698,Pediatric,10mg/ml,2952
12355,192,0.09,21.5,4128.0,240.11762578459698,Pediatric,20mg/ml,70
12358,3431,0.06,3.31,11356.61,240.11762578459698,Adult,150mg,216
12364,1171,1.17,70.0,81970.0,240.11762578459698,Adult,300/150/300mg,See DN-184 (ID#:12060)
12366,1844,0.11,3.42,6306.48,240.11762578459698,Pediatric,50mg,See DN-148 (ID#:10564)
12369,4374,0.14,8.52,37266.48,240.11762578459698,Adult,300mg,230
12372,4776,0.6,35.8,170980.8,273.57,Adult,300mg,See DN-246 (ID#:11138)
12379,7750,0.02,3.95,30612.5,48.98,Pediatric,10mg/ml,See DN-282 (ID#:11144)
12395,2744,0.01,2.44,6695.36,10.71,Pediatric,10mg/ml,See DN-304 (ID#:10589)
12396,2185,0.02,3.95,8630.75,13.81,Pediatric,10mg/ml,See DN-304 (ID#:10589)
12400,30000,0.05,3.04,91200.0,145.92,Adult,150mg,See DN-319 (ID#:11765)
12416,5794,0.14,8.15,47221.1,75.55,Adult,300mg,See DN-379 (ID#:10890)
12424,1200,0.41,12.42,14904.0,23.85,Adult,600mg,See DN-409 (ID#:10903)
12426,1246,0.12,7.5,9345.0,14.95,Adult,150/200/30mg,See DN-422 (ID#:10634)
12428,23,0.29,78.64,1808.72,2.89,Adult,200mg,See DN-423 (ID#:11194)
12429,25338,0.41,12.42,314697.96,503.52,Adult,600mg,1974
12431,7128,0.16,9.5,67716.0,108.35,Adult,150/300mg,See DN-603 (ID#:11197)
12432,7744,0.64,38.36,297059.84,475.3,Pediatric,200mg,See DN-434 (ID#:11483)
12433,34020,0.41,12.42,422528.4,676.05,Adult,600mg,See DN-434 (ID#:11483)
12435,140,0.14,8.15,1141.0,1.83,Adult,300mg,See DN-435 (ID#:10908)
12438,6200,0.03,1.75,10850.0,17.36,Adult,30mg,354
12439,12240,0.34,41.1,503064.0,804.9,Adult,200/50mg,2662
12443,42000,0.06,3.4,142800.0,228.48,Adult,200mg,3957
12446,77724,0.06,3.4,264261.6,422.82,Adult,200mg,8554
12447,12745,0.06,3.4,43333.0,69.33,Adult,200mg,1197
12451,4836,0.34,20.5,99138.0,158.62,Adult,150/300/200mg,531
12452,2121,0.34,41.1,87173.1,139.48,Adult,200/50mg,465
12454,42700,0.22,13.5,576450.0,922.32,Adult,150/300/200mg,See DN-601 (ID#:10651)
12455,2000,0.01,1.97,3940.0,6.3,Pediatric,10mg/ml,See DN-590 (ID#:11517)
12460,15000,0.01,1.97,29550.0,47.28,Pediatric,10mg/ml,See DN-569 (ID#:11224)
12464,100,0.03,1.75,175.0,0.28,Adult,20mg,See DN-445 (ID#:10640)
12465,4,0.01,2.59,10.36,0.02,Pediatric,10mg/ml,See DN-551 (ID#:11523)
12470,3326,0.01,2.15,7150.9,11.44,Pediatric,10mg/ml,1225
12471,35600,0.12,7.4,263440.0,421.5,Adult,150/200/30mg,3731
12472,371,0.16,9.5,3524.5,5.64,Adult,150/300mg,4689
12475,70,0.09,16.96,1187.2,1.9,Pediatric,30mg/ml,30
12476,31,0.09,16.96,525.76,0.84,Pediatric,30mg/ml,See DN-693 (ID#:12475)
12477,1521,0.03,1.52,2311.92,3.7,Adult,30mg,See DN-717 (ID#:11858)
12478,420,0.03,1.52,638.4,1.02,Adult,30mg,See DN-717 (ID#:11858)
12479,3077,0.4,12.01,36954.77,59.13,Adult,600mg,See DN-717 (ID#:11858)
12480,15,0.46,27.53,412.95,0.66,Adult,300mg,See DN-717 (ID#:11858)
12482,9732,0.12,7.4,72016.8,115.23,Adult,150/200/30mg,911
12485,6597,0.16,9.5,62671.5,100.27,Adult,150/300mg,617
12487,8940,0.22,13.5,120690.0,193.1,Adult,150/300/200mg,See DN-620 (ID#:12168)
12488,33787,0.41,12.42,419634.54,671.42,Adult,600mg,6081
12490,39,0.03,1.75,68.25,0.11,Adult,20mg,See DN-744 (ID#:10684)
12493,800,0.16,9.45,7560.0,12.1,Adult,150/300mg,75
12496,1132,0.18,16.0,18112.0,28.98,Pediatric,200mg,See DN-836 (ID#:11244)
12497,1971,0.01,1.4,2759.4,4.42,Pediatric,1mg/ml,See DN-684 (ID#:11884)
12498,3000,0.01,1.4,4200.0,6.72,Pediatric,1mg/ml,342
12500,7770,0.03,1.52,11810.4,18.9,Adult,30mg,See DN-682 (ID#:10963)
12502,48610,0.16,9.5,461795.0,738.87,Adult,150/300mg,See DN-637 (ID#:12195)
12503,3115,0.14,8.15,25387.25,40.62,Adult,300mg,178
12504,6722,0.16,9.5,63859.0,102.17,Adult,150/300mg,634
12505,55000,0.4,12.01,660550.0,1056.88,Adult,600mg,3925
12506,17621,0.06,3.4,59911.4,95.86,Adult,200mg,1650
12508,6295,0.14,8.15,51304.25,82.09,Adult,300mg,See DN-644 (ID#:11894)
12509,1925,0.14,8.15,15688.75,25.1,Adult,300mg,111
12511,240,0.34,41.1,9864.0,15.78,Adult,200/50mg,See DN-690 (ID#:10706)
12516,75318,0.03,1.52,114483.36,183.17,Adult,30mg,5040
12518,58086,0.16,9.5,551817.0,882.91,Adult,150/300mg,See DN-763 (ID#:10982)
12519,500,0.03,1.55,775.0,1.24,Adult,30mg,33
12521,560,0.17,15.26,8545.6,16.75,Pediatric,200mg,See DN-1024 (ID#:10984)
12522,180,0.0,0.0,0.0,0.0,Adult,100mg,256
12524,420,0.05,2.9,1218.0,2.39,Adult,150mg,See DN-1017 (ID#:11564)
12525,50000,0.06,3.4,170000.0,333.2,Adult,200mg,2809
12526,1800,0.01,2.1,3780.0,7.41,Pediatric,10mg/ml,671
12527,36,0.01,1.4,50.4,0.1,Pediatric,1mg/ml,4
12531,15000,0.88,26.25,393750.0,630.0,Adult,300/200mg,1309
12532,50000,0.4,12.01,600500.0,960.8,Adult,600mg,3817
12533,138,0.06,3.4,469.2,0.92,Adult,200mg,See DN-993 (ID#:11919)
12535,20000,0.88,26.25,525000.0,840.0,Adult,300/200mg,1741
12536,1166,0.07,2.0,2332.0,4.57,Adult,150/30mg,71
12537,9650,0.4,12.01,115896.5,185.43,Adult,600mg,See DN-850 (ID#:10733)
12538,16990,0.22,13.5,229365.0,366.98,Adult,150/300/200mg,See DN-850 (ID#:10733)
12539,120,0.05,2.91,349.2,0.56,Adult,150mg,See DN-850 (ID#:10733)
12541,22566,0.05,3.0,67698.0,132.69,Adult,200mg,2113
12542,88,0.2,11.8,1038.4,2.04,Adult,150/300/200mg,10
12543,9,0.37,11.0,99.0,0.19,Adult,600mg,1
12544,965,0.12,7.2,6948.0,13.62,Adult,150/200/30mg,See DN-992 (ID#:11602)
12545,11142,0.03,1.55,17270.1,33.85,Adult,30mg,739
12546,1643,0.01,2.1,3450.3,6.76,Pediatric,10mg/ml,483
12547,328,0.88,26.25,8610.0,16.88,Adult,300/200mg,See DN-1125 (ID#:11298)
12548,1957,0.39,11.72,22936.04,36.7,Adult,600mg,See DN-917 (ID#:10745)
12549,24599,0.37,11.0,270589.0,530.35,Adult,600mg,See DN-944 (ID#:11012)
12550,14000,0.37,11.0,154000.0,301.84,Adult,600mg,1169
12551,1672,0.06,3.4,5684.8,9.1,Adult,200mg,See DN-844 (ID#:12249)
12552,938,0.07,2.0,1876.0,3.68,Adult,150/30mg,See DN-987 (ID#:12252)
12553,3100,0.44,13.28,41168.0,80.69,Adult,300mg,See DN-1060 (ID#:11618)
12554,17103,0.12,7.12,121773.36,238.68,Adult,150/200/30mg,See DN-1061 (ID#:11019)
12555,2708,0.16,9.45,25590.6,50.16,Adult,150/300mg,See DN-960 (ID#:11945)
12556,36391,0.35,10.62,386472.42,757.49,Adult,600mg,4156
12557,3060,0.01,1.9,5814.0,11.4,Pediatric,10mg/ml,See DN-1120 (ID#:12556)
12558,15944,0.19,11.4,181761.6,356.25,Adult,150/300/200mg,1793
12560,896,0.14,41.1,36825.6,72.18,Pediatric,80/20mg/ml,Weight Captured Separately
12561,4200,0.13,7.75,32550.0,63.8,Pediatric,100mg,867
12563,405,0.14,41.1,16645.5,32.63,Pediatric,80/20mg/ml,See DN-1163 (ID#:11030)
12564,5259,0.05,3.0,15777.0,30.92,Adult,200mg,294
12567,26292,0.2,11.8,310245.6,608.08,Adult,150/300/200mg,3218
12569,80,0.34,41.1,3288.0,6.44,Adult,200/50mg,19
12570,17933,0.88,26.25,470741.25,922.65,Adult,300/200mg,1564
12571,10000,0.16,9.35,93500.0,183.26,Adult,150/300mg,905
12572,398,0.06,15.0,5970.0,11.7,Pediatric,20mg/ml,See DN-1205 (ID#:11314)
12573,23991,0.38,11.5,275896.5,540.76,Adult,300/300mg,2096
12574,98,0.09,16.96,1662.08,3.26,Pediatric,30mg/ml,28
12575,6476,0.15,8.76,56729.76,111.19,Adult,150/300mg,540
12576,13334,0.19,11.4,152007.6,297.93,Adult,150/300/200mg,1626
12577,504,0.05,5.49,2766.96,5.42,Pediatric,100mg,See DN-1221 (ID#:11636)
12578,107,0.05,3.2,342.4,0.67,Adult,200mg,See DN-1222 (ID#:11317)
12579,17100,0.04,2.44,41724.0,81.78,Adult,150mg,See DN-1234 (ID#:11970)
12580,560,0.02,1.5,840.0,1.65,Adult,15mg,See DN-1234 (ID#:11970)
12581,1059,0.0,0.01,10.59,0.02,Pediatric,80/20mg/ml,Weight Captured Separately
12585,12000,0.02,1.49,17880.0,35.04,Adult,30mg,789
12586,5000,0.33,10.0,50000.0,98.0,Adult,300/300mg,419
12587,1155,0.19,11.35,13109.25,25.69,Adult,150/300/200mg,147
12591,220,0.34,41.1,9042.0,17.72,Adult,200/50mg,50
12593,4000,0.17,15.26,61040.0,119.64,Pediatric,200mg,481
12594,2160,0.88,26.25,56700.0,111.13,Adult,300/200mg,186
12597,25824,0.15,8.76,226218.24,443.39,Adult,150/300mg,2359
12598,35000,0.12,7.12,249200.0,488.43,Adult,150/200/30mg,2604
12599,23670,0.19,11.4,269838.0,528.88,Adult,150/300/200mg,2666
12600,671,0.88,26.25,17613.75,34.52,Adult,300/200mg,59
12601,12294,0.13,7.71,94786.74,185.78,Adult,300mg,629
12602,2250,0.05,2.9,6525.0,12.79,Adult,200mg,See DN-1300 (ID#:11669)
12603,2420,0.15,8.76,21199.2,41.55,Adult,150/300mg,202
12604,42000,0.12,7.12,299040.0,586.12,Adult,150/200/30mg,See DN-1380 (ID#:12000)
12608,17500,0.06,3.9,68250.0,133.77,Adult,150/30mg,1292
12610,536,0.57,17.0,9112.0,17.86,Adult,300mg,41
12614,15900,0.42,25.45,404655.0,793.12,Adult,300mg,1630
12616,4275,0.04,2.44,10431.0,20.44,Adult,150mg,See DN-1471 (ID#:12015)
12617,36456,0.21,6.22,226756.32,444.44,Adult,600mg,3160
12618,945,0.02,1.49,1408.05,3.04,Adult,30mg,62
12619,576,0.88,26.25,15120.0,32.6,Adult,300/200mg,Weight Captured Separately
12620,735,0.02,1.46,1073.1,2.31,Adult,30mg,47
12622,7707,0.01,2.44,18805.08,240.11762578459698,Pediatric,10mg/ml,Weight Captured Separately
12630,3756,0.11,3.42,12845.52,240.11762578459698,Pediatric,50mg,Weight Captured Separately
12637,38463,0.17,9.98,383860.74,240.11762578459698,Adult,150/300mg,3450
12646,2579,0.29,79.6,205288.4,240.11762578459698,Adult,250mg,663
12658,62000,0.12,7.4,458800.0,734.08,Adult,150/200/30mg,5778
12664,3149,0.54,16.26,51202.74,81.92,Adult,600mg,See DN-246 (ID#:11138)
12665,50,0.14,41.1,2055.0,3.29,Pediatric,80/20mg/ml,50
12670,3200,0.6,35.8,114560.0,183.3,Adult,300mg,See DN-242 (ID#:12077)
12673,1020,0.09,21.5,21930.0,35.09,Pediatric,20mg/ml,See DN-282 (ID#:11144)
12685,2933,0.56,16.75,49127.75,78.6,Adult,600mg,See DN-304 (ID#:10589)
12686,59,0.09,21.05,1241.95,1.99,Pediatric,20mg/ml,See DN-304 (ID#:10589)
12690,1560,0.16,9.5,14820.0,23.71,Adult,150/300mg,90
12691,1600,0.07,2.0,3200.0,5.12,Adult,150/30mg,See DN-354 (ID#:10597)
12724,1622,0.03,6.2,10056.4,16.09,Pediatric,10mg/ml,See DN-373 (ID#:10623)
12729,37300,0.41,12.42,463266.0,741.23,Adult,600mg,See DN-426 (ID#:10633)
12734,6,0.14,8.15,48.9,0.08,Adult,300mg,See DN-423 (ID#:11194)
12735,22,0.12,7.4,162.8,0.26,Adult,150/200/30mg,See DN-425 (ID#:11810)
12736,44000,0.07,2.0,88000.0,140.8,Adult,150/30mg,See DN-609 (ID#:11480)
12737,44400,0.12,7.4,328560.0,525.7,Adult,150/200/30mg,See DN-611 (ID#:12472)
12738,986,0.68,82.2,81049.2,129.68,Adult,200/50mg,See DN-416 (ID#:12125)
12739,96,0.1,25.0,2400.0,3.84,Pediatric,20mg/ml,See DN-434 (ID#:11483)
12741,500,0.18,16.0,8000.0,12.8,Pediatric,200mg,See DN-458 (ID#:11814)
12742,480,0.05,5.49,2635.2,4.22,Pediatric,100mg,See DN-458 (ID#:11814)
12748,488,1.17,70.0,34160.0,54.66,Adult,300/150/300mg,See DN-446 (ID#:11204)
12749,403,0.34,41.1,16563.3,26.5,Adult,200/50mg,88
12751,645,0.06,3.31,2134.95,3.42,Adult,150mg,See DN-475 (ID#:10642)
12752,1542,0.12,7.5,11565.0,18.5,Adult,150/200/30mg,See DN-475 (ID#:10642)
12753,210,0.46,38.36,8055.6,12.89,Adult,100mg,63
12754,40000,0.12,7.4,296000.0,473.6,Adult,150/200/30mg,4026
12756,125,0.14,8.15,1018.75,1.63,Adult,300mg,See DN-535 (ID#:10658)
12759,9691,0.16,9.5,92064.5,147.3,Adult,150/300mg,899
12760,2067,1.17,70.0,144690.0,231.5,Adult,300/150/300mg,See DN-601 (ID#:10651)
12762,1600,0.07,2.0,3200.0,5.12,Adult,150/30mg,See DN-488 (ID#:10652)
12763,3000,0.14,8.15,24450.0,39.12,Adult,300mg,See DN-627 (ID#:10926)
12764,12663,0.41,12.42,157274.46,251.64,Adult,600mg,See DN-628 (ID#:10654)
12766,32129,0.05,3.04,97672.16,156.28,Adult,150mg,See DN-614 (ID#:11219)
12770,29500,0.05,3.04,89680.0,143.49,Adult,150mg,1640
12771,6500,0.12,7.4,48100.0,76.96,Adult,150/200/30mg,667
12772,5836,0.46,27.53,160665.08,257.06,Adult,300mg,See DN-581 (ID#:10667)
12773,2326,0.01,1.52,3535.52,5.66,Pediatric,1mg/ml,232
12776,1860,0.41,12.42,23101.2,36.96,Adult,600mg,See DN-709 (ID#:10945)
12777,14995,0.16,9.45,141702.75,226.72,Adult,150/300mg,1586
12778,16,0.88,26.25,420.0,0.67,Adult,300/200mg,See DN-717 (ID#:11858)
12779,3847,0.12,7.4,28467.8,45.55,Adult,150/200/30mg,408
12800,2500,0.41,12.42,31050.0,49.68,Adult,600mg,See DN-698 (ID#:10970)
12780,16610,0.22,13.28,220580.8,352.93,Adult,150/300/200mg,See DN-737 (ID#:11533)
12781,8805,0.05,2.91,25622.55,41.0,Adult,150mg,See DN-748 (ID#:12484)
12782,87768,0.06,3.4,298411.2,477.46,Adult,200mg,See DN-748 (ID#:12484)
12783,5536,0.01,1.92,10629.12,17.01,Pediatric,10mg/ml,See DN-761 (ID#:10951)
12784,1358,0.11,9.59,13023.22,20.84,Adult,100mg,387
12785,9474,0.16,9.45,89529.3,143.25,Adult,150/300mg,See DN-828 (ID#:10678)
12786,40000,0.12,7.4,296000.0,473.6,Adult,150/200/30mg,4289
12788,224,0.07,16.5,3696.0,5.91,Pediatric,20mg/ml,See DN-744 (ID#:10684)
12790,270,0.46,27.53,7433.1,11.89,Adult,300mg,862
12791,2415,0.01,1.97,4757.55,7.61,Pediatric,10mg/ml,See DN-736 (ID#:12790)
12792,1860,0.41,12.42,23101.2,36.96,Adult,600mg,See DN-770 (ID#:10959)
12796,81198,0.07,2.0,162396.0,259.83,Adult,150/30mg,4678
12797,128,0.07,16.5,2112.0,3.38,Pediatric,20mg/ml,See DN-682 (ID#:10963)
12798,48,0.57,17.0,816.0,1.31,Adult,300mg,4
12801,1728,0.16,9.5,16416.0,26.27,Adult,150/300mg,See DN-698 (ID#:10970)
12803,3180,0.14,8.15,25917.0,41.47,Adult,300mg,182
12806,3000,0.06,3.4,10200.0,16.32,Adult,200mg,168
12808,127,0.01,1.92,243.84,0.39,Pediatric,10mg/ml,46
12809,30874,0.05,3.04,93856.96,150.17,Adult,150mg,1822
12812,1400,0.22,13.5,18900.0,30.24,Adult,150/300/200mg,156
12813,35000,0.4,12.01,420350.0,823.89,Adult,600mg,2641
12814,50000,0.16,9.45,472500.0,926.1,Adult,150/300mg,4585
12817,4100,0.05,3.2,13120.0,25.72,Adult,200mg,See DN-1047 (ID#:12215)
12819,32544,0.05,2.91,94703.04,151.52,Adult,150mg,1608
12820,1500,0.01,1.4,2100.0,3.36,Pediatric,1mg/ml,235
12821,1500,0.07,2.24,3360.0,5.38,Pediatric,50mg,See DN-860 (ID#:12820)
12822,2,0.11,38.36,76.72,0.15,Adult,100mg,See DN-1008 (ID#:11570)
12823,1152,0.06,3.9,4492.8,8.81,Adult,150/30mg,85
12824,4,0.88,26.25,105.0,0.17,Adult,300/200mg,See DN-888 (ID#:11910)
12825,784,0.06,3.9,3057.6,4.89,Adult,150/30mg,58
12827,94,0.34,41.1,3863.4,6.18,Adult,200/50mg,27
12829,50000,0.16,9.45,472500.0,756.0,Adult,150/300mg,See DN-912 (ID#:11577)
12830,3770,0.0,0.01,37.7,0.07,Adult,600mg,Weight Captured Separately
12836,252,0.28,50.0,12600.0,24.7,Adult,400mg,See DN-1034 (ID#:10732)
12837,4000,0.4,12.01,48040.0,94.16,Adult,600mg,See DN-1044 (ID#:10996)
12838,11980,0.06,3.9,46722.0,74.76,Adult,150/30mg,See DN-850 (ID#:10733)
12839,14,0.11,38.36,537.04,0.86,Adult,100mg,25
12840,50,0.28,50.0,2500.0,4.0,Adult,400mg,See DN-907 (ID#:12839)
12841,2005,0.01,1.9,3809.5,7.47,Pediatric,10mg/ml,692
12842,14600,0.2,11.8,172280.0,337.67,Adult,150/300/200mg,1657
12843,2800,0.01,2.1,5880.0,11.52,Pediatric,10mg/ml,See DN-1098 (ID#:12242)
12844,4000,0.4,12.01,48040.0,94.16,Adult,600mg,See DN-1115 (ID#:11008)
12849,8000,0.07,2.0,16000.0,31.36,Adult,150/30mg,See DN-1115 (ID#:11008)
12850,9599,0.05,3.0,28797.0,56.44,Adult,200mg,See DN-1152 (ID#:11010)
12851,2200,0.44,13.28,29216.0,57.26,Adult,300mg,See DN-1152 (ID#:11010)
12852,9408,0.06,3.4,31987.2,51.18,Adult,200mg,893
12853,12696,0.88,26.25,333270.0,533.23,Adult,300/200mg,1114
12854,50000,0.4,12.01,600500.0,960.8,Adult,600mg,See DN-861 (ID#:11013)
12857,76427,0.16,9.45,722235.15,1155.58,Adult,150/300mg,7017
12858,27590,0.35,10.62,293005.8,574.29,Adult,600mg,See DN-1060 (ID#:11618)
12859,11549,0.35,10.62,122650.38,240.39,Adult,600mg,See DN-1061 (ID#:11019)
12860,35299,0.35,10.62,374875.38,734.76,Adult,600mg,See DN-1062 (ID#:12256)
12862,6002,0.06,3.4,20406.8,40.0,Adult,200mg,See DN-960 (ID#:11945)
12863,7876,0.03,1.55,12207.8,23.93,Adult,30mg,521
12864,16000,0.32,9.72,155520.0,304.82,Adult,600mg,1364
12865,3231,0.15,8.76,28303.56,55.47,Adult,150/300mg,See DN-1124 (ID#:11620)
12868,28624,0.16,9.35,267634.4,524.56,Adult,150/300mg,2583
12869,8000,0.07,2.0,16000.0,31.36,Adult,150/30mg,483
12871,10000,0.05,3.04,30400.0,59.58,Adult,150mg,Weight Captured Separately
12873,1132,0.17,15.26,17274.32,33.86,Pediatric,200mg,See DN-1166 (ID#:12271)
12874,76000,0.12,7.4,562400.0,1102.3,Adult,150/200/30mg,See DN-1168 (ID#:11031)
12876,1977,0.07,16.15,31928.55,62.58,Pediatric,20mg/ml,See DN-1180 (ID#:11033)
12877,248,0.05,3.2,793.6,1.56,Adult,200mg,24
12878,1067,0.05,3.2,3414.4,6.69,Adult,200mg,60
12879,35000,0.16,9.35,327250.0,641.41,Adult,150/300mg,3162
12883,8346,0.0,0.01,83.46,0.16,Adult,300mg,See DN-1235 (ID#:10769)
12885,2178,0.36,10.8,23522.4,46.1,Adult,600mg,See DN-1244 (ID#:11048)
12886,806,0.01,1.9,1531.4,3.0,Pediatric,10mg/ml,See DN-1244 (ID#:11048)
12887,3895,0.12,7.12,27732.4,54.36,Adult,150/200/30mg,289
12892,400,0.28,50.0,20000.0,39.2,Adult,400mg,89
12893,3190,0.19,11.4,36366.0,71.28,Adult,150/300/200mg,361
12894,400,0.28,50.0,20000.0,39.2,Adult,400mg,See DN-1296 (ID#:10779)
12896,9310,0.05,3.2,29792.0,58.39,Adult,200mg,376
12897,22260,0.37,11.0,244860.0,479.93,Adult,600mg,1921
12898,1894,0.04,2.44,4621.36,9.06,Adult,150mg,See DN-1332 (ID#:11663)
12899,1268,0.19,11.4,14455.2,28.33,Adult,150/300/200mg,143
12900,27941,0.37,11.0,307351.0,602.41,Adult,600mg,1970
12902,2757,0.01,2.1,5789.7,11.35,Pediatric,10mg/ml,1038
12903,1260,0.05,5.0,6300.0,12.35,Pediatric,100mg,See DN-1373 (ID#:11062)
12904,108,0.03,1.75,189.0,0.37,Adult,20mg,See DN-1374 (ID#:11999)
12905,18180,0.19,11.35,206343.0,404.43,Adult,150/300/200mg,2047
12908,2237,0.04,2.44,5458.28,10.7,Adult,150mg,See DN-1397 (ID#:11678)
12909,8784,0.19,11.35,99698.4,195.41,Adult,150/300/200mg,1118
12910,45964,0.27,8.0,367712.0,720.72,Adult,600mg,See DN-1407 (ID#:11681)
12911,3181,0.01,1.9,6043.9,11.85,Pediatric,10mg/ml,See DN-1422 (ID#:11682)
12912,29426,0.23,6.85,201568.1,395.07,Adult,600mg,2529
12913,5830,0.04,2.44,14225.2,27.88,Adult,150mg,See DN-1427 (ID#:11683)
12914,17000,0.19,11.4,193800.0,379.85,Adult,150/300/200mg,1914
12915,3001,0.19,11.4,34211.4,67.05,Adult,150/300/200mg,338
12916,240,0.39,11.75,2820.0,5.53,Adult,200/300mg,22
12917,25281,0.19,11.4,288203.4,564.88,Adult,150/300/200mg,2847
12918,16912,0.19,11.4,192796.8,377.88,Adult,150/300/200mg,1905
12919,22059,0.21,6.22,137206.98,268.93,Adult,600mg,See DN-1448 (ID#:12012)
12920,1604,0.12,7.12,11420.48,22.38,Adult,150/200/30mg,120
12922,276,0.0,0.01,2.76,0.01,Pediatric,80/20mg/ml,See DN-1473 (ID#:11358)
12923,896,0.0,0.01,8.96,0.02,Pediatric,80/20mg/ml,See DN-1473 (ID#:11358)
12925,4410,0.02,1.46,6438.6,13.88,Adult,30mg,286
12926,12873,0.05,2.9,37331.7,80.49,Adult,200mg,1258
12935,11092,0.11,6.75,74871.0,92.62,Adult,150/300mg,957
12973,298,0.04,2.3,685.4,0.96,Pediatric,30/50/6mg,21
13004,400,0.11,6.85,2740.0,3.22,Adult,100mg,62
13027,5300,0.12,3.5,18550.0,19.07,Adult,600mg,2922
13038,54768,0.08,2.44,133633.92,220.5,Pediatric,50mg,3237
13064,25,0.83,49.85,1246.3,1.28,Adult,300mg,Weight Captured Separately
